from,to,letters saved,percentage of word saved,word precedence
booksho,bookshop,1,0.125,11604
bookshe,bookshelf,2,0.2222222222222222,16009
bookse,booksellers,5,0.45454545454545453,19783
bookm,bookmark,3,0.375,2847
booki,booking,2,0.2857142857142857,3252
bookl,booklet,2,0.2857142857142857,10182
booke,booked,1,0.16666666666666666,11635
bootst,bootstrap,3,0.3333333333333333,15975
booste,booster,1,0.14285714285714285,10765
boos,boost,1,0.2,4893
boole,boolean,2,0.2857142857142857,7311
boon,boone,1,0.2,13750
boog,boogie,2,0.3333333333333333,16787
bothere,bothered,1,0.125,16276
bothe,bother,1,0.16666666666666666,9935
botto,bottom,1,0.16666666666666666,1795
bottl,bottle,1,0.16666666666666666,4029
botsw,botswana,3,0.375,6523
botani,botanical,3,0.3333333333333333,11282
bota,botan,1,0.2,
boardi,boarding,2,0.25,11103
boar,board,1,0.2,344
boati,boating,2,0.2857142857142857,8815
boas,boasts,2,0.3333333333333333,14326
boxi,boxing,2,0.3333333333333333,7098
bodyb,bodybuilding,7,0.5833333333333334,16971
bodie,bodies,1,0.16666666666666666,3714
bodil,bodily,1,0.16666666666666666,16382
boyf,boyfriend,5,0.5555555555555556,10265
boyc,boycott,3,0.42857142857142855,16271
boyl,boyle,1,0.2,17829
bordea,bordeaux,2,0.25,15096
bord,borde,1,0.2,
boro,borough,3,0.42857142857142855,8212
borin,boring,1,0.16666666666666666,8355
boredo,boredom,1,0.14285714285714285,19568
borrowi,borrowing,2,0.2222222222222222,12366
borr,borrow,2,0.3333333333333333,11357
borl,borland,3,0.42857142857142855,17782
bost,boston,2,0.3333333333333333,1609
bosse,bosses,1,0.16666666666666666,18533
bosn,bosnia,2,0.3333333333333333,7534
bosc,bosch,1,0.2,10060
bobb,bobby,1,0.2,6714
bonda,bondage,2,0.2857142857142857,2115
bondi,bonding,2,0.2857142857142857,13837
bonde,bonded,1,0.16666666666666666,14907
bonuse,bonuses,1,0.14285714285714285,11063
bonu,bonus,1,0.2,2843
bonni,bonnie,1,0.16666666666666666,11329
bons,bonsai,2,0.3333333333333333,18248
bont,bontril,3,0.42857142857142855,18339
boug,bought,2,0.3333333333333333,2527
boundari,boundaries,2,0.2,6240
bounda,boundar,1,0.14285714285714285,
bounde,bounded,1,0.14285714285714285,13990
bounci,bouncing,2,0.25,18163
bount,bounty,1,0.16666666666666666,16809
boule,boulevard,4,0.4444444444444444,7988
bould,boulder,2,0.2857142857142857,8380
bouti,boutique,3,0.375,8692
bouq,bouquet,3,0.42857142857142855,9878
bour,bournemouth,7,0.6363636363636364,15223
bouv,bouvet,2,0.3333333333333333,17612
bowli,bowling,2,0.2857142857142857,6177
bowi,bowie,1,0.2,13095
bowm,bowman,2,0.3333333333333333,15736
boli,bolivia,3,0.42857142857142855,6984
bolto,bolton,1,0.16666666666666666,10365
boll,bollywood,5,0.5555555555555556,11869
bolo,bologna,3,0.42857142857142855,15693
bombi,bombing,2,0.2857142857142857,11787
bomba,bombay,1,0.16666666666666666,14096
bombe,bomber,1,0.16666666666666666,15336
bom,bomb,1,0.25,6157
bois,boise,1,0.2,10739
boili,boiling,2,0.2857142857142857,14520
boin,boing,1,0.2,18265
boe,boeing,3,0.5,11430
boh,bohemian,5,0.625,15700
bov,bovine,3,0.5,17394
bog,bogus,2,0.4,18067
blackj,blackjack,3,0.3333333333333333,4170
blackbe,blackberry,3,0.3,8233
blackbu,blackburn,2,0.2222222222222222,14112
blackbo,blackboard,3,0.3,17159
blackw,blackwell,3,0.3333333333333333,13915
blackp,blackpool,3,0.3333333333333333,14491
blac,black,1,0.2,270
blanke,blanket,1,0.14285714285714285,9522
bladd,bladder,2,0.2857142857142857,12316
blai,blair,1,0.2,6429
blaste,blaster,1,0.14285714285714285,14411
blas,blast,1,0.2,6476
blam,blame,1,0.2,7198
blak,blake,1,0.2,9583
blaz,blaze,1,0.2,15545
blogsh,blogshares,4,0.4,17303
blogge,blogger,1,0.14285714285714285,3800
bloggi,blogging,2,0.25,5517
blogt,blogthis,3,0.375,10658
blogl,bloglines,4,0.4444444444444444,11165
blogr,blogroll,3,0.375,11238
blogo,blogosphere,6,0.5454545454545454,19820
bloodh,bloodhound,4,0.4,15680
bloomb,bloomberg,3,0.3333333333333333,8568
bloomi,bloomington,5,0.45454545454545453,12739
bloomf,bloomfield,4,0.4,18111
blocki,blocking,2,0.25,8904
blockb,blockbuster,5,0.45454545454545453,18241
blowj,blowjob,2,0.2857142857142857,3378
blowi,blowing,2,0.2857142857142857,9251
blowo,blowout,2,0.2857142857142857,17928
blowe,blower,1,0.16666666666666666,18989
blon,blond,1,0.2,9864
blos,blossom,3,0.42857142857142855,13899
bluet,bluetooth,4,0.4444444444444444,3274
blueg,bluegrass,4,0.4444444444444444,14257
bluep,blueprint,4,0.4444444444444444,16457
blun,blunt,1,0.2,11371
bluf,bluff,1,0.2,11749
blus,blush,1,0.2,19172
blindn,blindness,3,0.3333333333333333,18619
blis,bliss,1,0.2,12129
blit,blitz,1,0.2,15445
bliz,blizzard,4,0.5,17240
blv,blvd,1,0.25,4987
blendi,blending,2,0.25,17713
blen,blend,1,0.2,6321
blesse,blessed,1,0.14285714285714285,8542
blessi,blessing,2,0.25,11640
bles,bless,1,0.2,9494
bleedi,bleeding,2,0.25,9473
blee,bleed,1,0.2,17576
bld,bldg,1,0.25,11797
bigges,biggest,1,0.14285714285714285,3659
bigg,bigge,1,0.2,
billio,billion,1,0.14285714285714285,2521
billin,billing,1,0.14285714285714285,5034
billia,billiard,2,0.25,19189
bille,billed,1,0.16666666666666666,13008
billb,billboard,4,0.4444444444444444,15852
bila,bilateral,5,0.5555555555555556,12036
bili,bilingual,5,0.5555555555555556,12676
bilde,bilder,1,0.16666666666666666,14380
bilo,biloxi,2,0.3333333333333333,19156
bitche,bitches,1,0.14285714285714285,14455
bitc,bitch,1,0.2,7109
bitte,bitter,1,0.16666666666666666,10078
bitto,bittorrent,5,0.5,15123
bitm,bitmap,2,0.3333333333333333,17822
bitp,bitpipe,3,0.42857142857142855,18285
biti,biting,2,0.3333333333333333,18315
biddi,bidding,2,0.2857142857142857,3783
bidde,bidder,1,0.16666666666666666,5397
bindi,binding,2,0.2857142857142857,2434
binde,binder,1,0.16666666666666666,14729
binari,binaries,2,0.25,17590
bina,binar,1,0.2,
bing,bingo,1,0.2,6386
bino,binoculars,6,0.6,10798
bibliographi,bibliographic,1,0.07692307692307693,9081
biblio,bibliograph,5,0.45454545454545453,
biblic,biblical,2,0.25,8869
bibt,bibtex,2,0.3333333333333333,12361
birthd,birthday,2,0.25,2633
birthp,birthplace,4,0.4,17575
birt,birth,1,0.2,2222
birdi,birding,2,0.2857142857142857,18784
birm,birmingham,6,0.6,3885
birc,birch,1,0.2,13994
biki,bikin,1,0.2,
biologi,biological,3,0.3,3674
biolo,biolog,1,0.16666666666666666,
biographie,biographies,1,0.09090909090909091,8066
biographic,biographical,2,0.16666666666666666,13724
biog,biograph,4,0.5,
biotechn,biotechnology,5,0.38461538461538464,6345
biot,biotech,3,0.42857142857142855,10486
biosy,biosynthesis,7,0.5833333333333334,16696
biod,biodiversity,8,0.6666666666666666,9724
biochemis,biochemistry,3,0.25,10861
biochemic,biochemical,2,0.18181818181818182,15380
bioc,biochem,3,0.42857142857142855,15600
biome,biomedical,5,0.5,10903
bioma,biomass,2,0.2857142857142857,14048
bioi,bioinformatics,10,0.7142857142857143,15053
biop,biopsy,2,0.3333333333333333,17735
bizr,bizrate,3,0.42857142857142855,6667
biza,bizarre,3,0.42857142857142855,7324
bizjournalsh,bizjournalshire,3,0.2,19999
bizj,bizjournals,7,0.6363636363636364,13034
bizk,bizkit,2,0.3333333333333333,19818
bish,bishop,2,0.3333333333333333,5858
bise,bisexual,4,0.5,10032
biss,bissau,2,0.3333333333333333,11656
bist,bistro,2,0.3333333333333333,15510
biso,bison,1,0.2,17511
bisc,biscuit,3,0.42857142857142855,19158
biase,biased,1,0.16666666666666666,14830
bia,bias,1,0.25,6804
bic,bicycle,4,0.5714285714285714,7083
bip,bipolar,4,0.5714285714285714,14702
bie,bien,1,0.25,19878
browsi,browsing,2,0.25,5979
browni,browning,2,0.25,16196
brou,brought,3,0.42857142857142855,2036
brotherh,brotherhood,3,0.2727272727272727,18370
brot,brother,3,0.42857142857142855,2347
brokera,brokerage,2,0.2222222222222222,11414
brokeb,brokeback,3,0.3333333333333333,15814
brok,broke,1,0.2,5971
broadb,broadband,3,0.3333333333333333,2941
broadcasti,broadcasting,2,0.16666666666666666,5889
broadcaste,broadcasters,2,0.16666666666666666,19780
broadc,broadcast,3,0.3333333333333333,3855
broadw,broadway,2,0.25,5200
broade,broader,1,0.14285714285714285,8819
broadl,broadly,1,0.14285714285714285,13979
broa,broad,1,0.2,3515
broch,brochure,3,0.375,5364
brocc,broccoli,3,0.375,19841
brookl,brooklyn,2,0.25,6118
broo,brook,1,0.2,8862
bronz,bronze,1,0.16666666666666666,6230
bronc,broncos,2,0.2857142857142857,15464
brando,brandon,1,0.14285714285714285,8240
brande,branded,1,0.14285714285714285,12371
brandi,branding,2,0.25,12459
branche,branches,1,0.125,5960
branc,branch,1,0.16666666666666666,2199
brans,branson,2,0.2857142857142857,16149
brail,braille,2,0.2857142857142857,19056
brazili,brazilian,2,0.2222222222222222,6550
braz,brazil,2,0.3333333333333333,2708
brasi,brasil,1,0.16666666666666666,12567
bracel,bracelet,2,0.25,5786
brack,bracket,2,0.2857142857142857,9658
bradl,bradley,2,0.2857142857142857,7849
bradf,bradford,3,0.375,8349
brak,brake,1,0.2,6516
brau,braun,1,0.2,13349
briti,british,2,0.2857142857142857,1129
britai,britain,1,0.14285714285714285,3305
britan,britannica,4,0.4,7671
britn,britney,2,0.2857142857142857,5642
britt,brittany,3,0.375,13178
bringi,bringing,2,0.25,4356
brin,bring,1,0.2,1424
bridgep,bridgeport,3,0.3,18236
bridgew,bridgewater,4,0.36363636363636365,18978
bridgi,bridging,2,0.25,16460
brida,bridal,1,0.16666666666666666,7006
briefl,briefly,1,0.14285714285714285,8195
briefi,briefing,2,0.25,8228
briefc,briefcase,3,0.3333333333333333,19192
brie,brief,1,0.2,2435
bria,brian,1,0.2,2639
brighto,brighton,1,0.125,7554
brightn,brightness,3,0.3,11897
brighte,brighter,1,0.125,18212
brigh,bright,1,0.16666666666666666,3756
briga,brigade,2,0.2857142857142857,12125
brigg,briggs,1,0.16666666666666666,16471
brist,bristol,2,0.2857142857142857,5067
brisb,brisbane,3,0.375,7114
bril,brilliant,5,0.5555555555555556,6034
bric,brick,1,0.2,7243
breakf,breakfast,3,0.3333333333333333,2236
breaki,breaking,2,0.25,2665
breakd,breakdown,3,0.3333333333333333,7863
breakt,breakthrough,6,0.5,12032
breake,breaker,1,0.14285714285714285,16437
breako,breakout,2,0.25,18493
breastf,breastfeeding,6,0.46153846153846156,14379
breas,breast,1,0.16666666666666666,2011
breadt,breadth,1,0.14285714285714285,16550
breathi,breathing,2,0.2222222222222222,8194
breatht,breathtaking,5,0.4166666666666667,16931
breat,breath,1,0.16666666666666666,6079
breac,breach,1,0.16666666666666666,9000
breedi,breeding,2,0.25,7940
breede,breeder,1,0.14285714285714285,17255
breez,breeze,1,0.16666666666666666,10748
brentw,brentwood,3,0.3333333333333333,15719
brend,brenda,1,0.16666666666666666,12437
brenn,brennan,2,0.2857142857142857,16762
breth,brethren,3,0.375,16742
brewi,brewing,2,0.2857142857142857,13895
brewe,brewer,1,0.16666666666666666,14836
brem,bremen,2,0.3333333333333333,19698
bruc,bruce,1,0.2,3682
bruss,brussels,3,0.375,7372
bruns,brunswick,4,0.4444444444444444,6452
brunet,brunette,2,0.25,6897
brunc,brunch,1,0.16666666666666666,16935
brut,brutal,2,0.3333333333333333,9270
brui,bruins,2,0.3333333333333333,18559
brya,bryan,1,0.2,7145
bryc,bryce,1,0.2,18815
bbbo,bbbonline,5,0.5555555555555556,18452
bds,bdsm,1,0.25,7271
bhu,bhutan,3,0.5,9941
bne,bnet,1,0.25,10796
withi,within,1,0.16666666666666666,250
witho,without,2,0.2857142857142857,321
withdrawa,withdrawal,1,0.1,7183
withd,withdraw,3,0.375,10523
withhe,withheld,2,0.25,14713
withho,withholding,5,0.45454545454545453,16635
withs,withstand,4,0.4444444444444444,19120
witn,witness,3,0.42857142857142855,5192
witche,witches,1,0.14285714285714285,18071
witc,witch,1,0.2,8283
witt,witty,1,0.2,18967
williamso,williamson,1,0.1,12041
williamsb,williamsburg,3,0.25,13992
willia,william,1,0.14285714285714285,1363
willingn,willingness,3,0.2727272727272727,12231
willin,willing,1,0.14285714285714285,3911
willo,willow,1,0.16666666666666666,9795
willa,willard,2,0.2857142857142857,19328
wildl,wildlife,3,0.375,3214
wildern,wilderness,3,0.3,7845
wildc,wildcats,3,0.375,15314
wils,wilson,2,0.3333333333333333,3010
wile,wiley,1,0.2,9882
wilm,wilmington,6,0.6,10662
wilts,wiltshire,4,0.4444444444444444,14435
wilto,wilton,1,0.16666666666666666,18920
wilkinso,wilkinson,1,0.1111111111111111,15889
wilki,wilkins,2,0.2857142857142857,19745
wilke,wilkes,1,0.16666666666666666,18896
wilh,wilhelm,3,0.42857142857142855,19077
wilc,wilcox,2,0.3333333333333333,19451
windo,window,1,0.16666666666666666,776
windso,windsor,1,0.14285714285714285,7439
windsh,windshield,4,0.4,18249
windi,winding,2,0.2857142857142857,14879
winer,winery,1,0.16666666666666666,14430
wint,winter,2,0.3333333333333333,1603
winnin,winning,1,0.14285714285714285,2437
winnip,winnipeg,2,0.25,10552
winne,winner,1,0.16666666666666666,3461
winge,winged,1,0.16666666666666666,18211
winst,winston,2,0.2857142857142857,8247
winc,winchester,6,0.6,11160
winx,winxp,1,0.2,11791
wina,winamp,2,0.3333333333333333,15172
winm,winme,1,0.2,16380
widel,widely,1,0.16666666666666666,5014
widesc,widescreen,4,0.4,6994
widesp,widespread,4,0.4,8688
widen,widening,3,0.375,17490
widt,width,1,0.2,3059
widg,widget,2,0.3333333333333333,11685
wido,widow,1,0.2,11942
wirel,wireless,3,0.375,935
wiri,wiring,2,0.3333333333333333,9020
wishl,wishlist,3,0.375,4788
wishi,wishing,2,0.2857142857142857,9973
wisc,wisconsin,5,0.5555555555555556,2387
wisel,wisely,1,0.16666666666666666,19696
wisd,wisdom,2,0.3333333333333333,5173
wikip,wikipedia,4,0.4444444444444444,3697
wikim,wikimedia,4,0.4444444444444444,11173
wik,wiki,1,0.25,4567
wiz,wizard,3,0.5,5358
wich,wichita,3,0.42857142857142855,7644
wick,wicke,1,0.2,
wiv,wives,2,0.4,8875
wip,wipe,1,0.25,14259
wigh,wight,1,0.2,16633
wiga,wigan,1,0.2,19544
wim,wimbledon,6,0.6666666666666666,19050
washingt,washington,2,0.2,648
washi,washing,2,0.2857142857142857,7161
washa,washable,3,0.375,17132
wastew,wastewater,4,0.4,10454
wasti,wasting,2,0.2857142857142857,14414
wayn,wayne,1,0.2,4329
wante,wanted,1,0.16666666666666666,1282
wanti,wanting,2,0.2857142857142857,7662
wann,wanna,1,0.2,6066
wanderi,wandering,2,0.2222222222222222,16011
wande,wander,1,0.16666666666666666,17541
watersh,watershed,2,0.2222222222222222,8938
watersp,watersports,4,0.36363636363636365,18894
waterp,waterproof,4,0.4,9325
waterfr,waterfront,3,0.3,10481
waterfo,waterford,2,0.2222222222222222,12898
waterfa,waterfall,2,0.2222222222222222,16948
waterl,waterloo,2,0.25,11096
wateri,watering,2,0.25,17274
waterc,watercolor,4,0.4,18038
waterw,waterways,3,0.3333333333333333,18454
watert,watertown,3,0.3333333333333333,19116
wate,water,1,0.2,333
watcher,watchers,1,0.125,18658
watchi,watching,2,0.25,3494
watchd,watchdog,2,0.25,15865
watchl,watchlist,3,0.3333333333333333,19466
watc,watch,1,0.2,870
wats,watson,2,0.3333333333333333,7135
watk,watkins,3,0.42857142857142855,16059
warni,warning,2,0.2857142857142857,1397
warranti,warranties,2,0.2,7456
warrante,warranted,1,0.1111111111111111,18215
warra,warrant,2,0.2857142857142857,6600
warre,warren,1,0.16666666666666666,5108
warri,warrior,2,0.2857142857142857,7267
warsa,warsaw,1,0.16666666666666666,12088
warmi,warming,2,0.2857142857142857,8058
warmt,warmth,1,0.16666666666666666,13563
warme,warmer,1,0.16666666666666666,14499
wardr,wardrobe,3,0.375,12304
warehousi,warehousing,2,0.18181818181818182,13368
wareh,warehous,3,0.375,
warc,warcraft,4,0.5,8750
warf,warfare,3,0.42857142857142855,10011
warwicks,warwickshire,4,0.3333333333333333,15178
warw,warwick,3,0.42857142857142855,11097
wallp,wallpaper,4,0.4444444444444444,3652
walla,wallace,2,0.2857142857142857,6930
walle,wallet,1,0.16666666666666666,8810
walli,wallis,1,0.16666666666666666,12524
walki,walking,2,0.2857142857142857,3080
walkm,walkman,2,0.2857142857142857,18290
wale,wales,1,0.2,2668
walte,walter,1,0.16666666666666666,5318
walto,walton,1,0.16666666666666666,11739
walth,waltham,2,0.2857142857142857,19187
waln,walnut,2,0.3333333333333333,9457
wals,walsh,1,0.2,10941
walm,walmart,3,0.42857142857142855,16259
wald,walden,2,0.3333333333333333,19673
waiti,waiting,2,0.2857142857142857,2632
waite,waited,1,0.16666666666666666,11693
waiv,waive,1,0.2,18762
wais,waist,1,0.2,10049
wavel,wavelength,5,0.5,13382
wavef,waveform,3,0.375,17940
wakef,wakefield,4,0.4444444444444444,15552
waki,waking,2,0.3333333333333333,16142
wager,wagering,3,0.375,18409
wago,wagon,1,0.2,9804
wagn,wagner,2,0.3333333333333333,9966
wad,wade,1,0.25,10338
wack,wacky,1,0.2,18308
websi,website,2,0.2857142857142857,274
webst,webster,2,0.2857142857142857,6997
websh,webshots,3,0.375,7446
websp,websphere,4,0.4444444444444444,10916
webmas,webmaster,3,0.3333333333333333,2950
webmai,webmail,1,0.14285714285714285,13163
webmi,webmin,1,0.16666666666666666,19266
weblogi,weblogic,1,0.125,18677
webl,weblog,2,0.3333333333333333,3315
webcas,webcast,1,0.14285714285714285,9836
webc,webca,1,0.2,
webp,webpage,3,0.42857142857142855,9046
webe,weber,1,0.2,10484
webr,webring,3,0.42857142857142855,12793
webh,webhosting,6,0.6,15212
webd,webdesign,5,0.5555555555555556,18367
webi,webinar,3,0.42857142857142855,18556
wern,werner,2,0.3333333333333333,14826
welln,wellness,3,0.375,6477
welli,wellington,5,0.5,7971
wellb,wellbutrin,5,0.5,17572
welcomi,welcoming,2,0.2222222222222222,15112
welco,welcom,1,0.16666666666666666,
welf,welfare,3,0.42857142857142855,4021
wels,welsh,1,0.2,7747
weldi,welding,2,0.2857142857142857,9504
weste,western,2,0.2857142857142857,1019
westm,westminster,6,0.5454545454545454,9686
westo,weston,1,0.16666666666666666,12600
westw,westwood,3,0.375,15325
westi,westin,1,0.16666666666666666,15626
westl,westlife,3,0.375,17642
westc,westchester,6,0.5454545454545454,17844
westf,westfield,4,0.4444444444444444,18985
westp,westport,3,0.375,19453
wesleya,wesleyan,1,0.125,19348
wesl,wesley,2,0.3333333333333333,9387
weekl,weekly,1,0.16666666666666666,1824
weeke,weekend,2,0.2857142857142857,2280
weekd,weekday,2,0.2857142857142857,18805
weez,weezer,2,0.3333333333333333,11855
weat,weather,3,0.42857142857142855,770
weari,wearing,2,0.2857142857142857,5275
weap,weapon,2,0.3333333333333333,6300
weal,wealth,2,0.3333333333333333,4722
weaknesse,weaknesses,1,0.1,10134
weakn,weakness,3,0.375,10956
weake,weaker,1,0.16666666666666666,16073
weavi,weaving,2,0.2857142857142857,17454
weighte,weighted,1,0.125,8782
weighti,weighting,2,0.2222222222222222,19499
weighi,weighing,2,0.25,13031
weighe,weighed,1,0.14285714285714285,17892
weig,weigh,1,0.2,12381
weis,weiss,1,0.2,14546
wend,wendy,1,0.2,9055
wedn,wednesday,5,0.5555555555555556,1197
wedd,wedding,3,0.42857142857142855,1342
wedg,wedge,1,0.2,13410
wetl,wetland,3,0.42857142857142855,13635
wey,weymouth,5,0.625,19177
whate,whatever,3,0.375,2500
whatso,whatsoever,4,0.4,10355
whal,whale,1,0.2,9001
whar,wharf,1,0.2,16461
whiche,whichever,3,0.3333333333333333,13213
whic,which,1,0.2,56
whils,whilst,1,0.16666666666666666,6387
whitew,whitewater,4,0.4,17948
whitn,whitney,2,0.2857142857142857,10816
whitm,whitman,2,0.2857142857142857,15194
whir,whirlpool,5,0.5555555555555556,11253
